episode,reward,success,length
8999,0.42557842,1,1
9000,0.38281044,1,1
9001,0.40298134,1,1
9002,0.3833835,1,1
9003,-0.1,0,1
9004,0.29679146,1,1
9005,0.33737797,1,1
9006,0.36564714,1,1
9007,0.40695584,1,1
9008,0.3384429,1,1
9009,0.3997759,1,1
9010,-0.1,0,1
9011,0.37680104,1,1
9012,0.35090464,1,1
9013,0.37082765,1,1
9014,0.41699952,1,1
9015,0.42420778,1,1
9016,0.46143943,1,1
9017,0.4183268,1,1
9018,0.3967668,1,1
9019,0.39983425,1,1
9020,0.37620836,1,1
9021,0.29337072,1,1
9022,0.36351418,1,1
9023,0.48050648,1,1
9024,0.41547796,1,1
9025,0.35308778,1,1
9026,0.39464128,1,1
9027,-0.1,0,1
9028,0.21112306,1,1
9029,0.36385936,1,1
9030,0.3546768,1,1
9031,0.42022613,1,1
9032,0.44740328,1,1
9033,0.41658372,1,1
9034,0.5072456,1,1
9035,0.3643016,1,1
9036,0.39105824,1,1
9037,0.46234384,1,1
9038,0.3887856,1,1
9039,0.3858458,1,1
9040,0.4302356,1,1
9041,-0.1,0,1
9042,0.4101829,1,1
9043,0.414919,1,1
9044,-0.1,0,1
9045,0.41213337,1,1
9046,0.37714037,1,1
9047,0.41662753,1,1
9048,0.3743491,1,1
9049,0.31711167,1,1
9050,0.3710249,1,1
9051,0.5094982,1,1
9052,0.51269096,1,1
9053,0.32162386,1,1
9054,0.46292704,1,1
9055,0.32462323,1,1
9056,0.26239714,1,1
9057,0.42938378,1,1
9058,0.38962004,1,1
9059,0.44078213,1,1
9060,0.38692817,1,1
9061,0.34434316,1,1
9062,0.31862813,1,1
9063,0.4190211,1,1
9064,0.37704426,1,1
9065,0.37041786,1,1
9066,0.46130374,1,1
9067,0.47961602,1,1
9068,0.32947707,1,1
9069,0.38989088,1,1
9070,0.3676209,1,1
9071,0.39348763,1,1
9072,0.44469437,1,1
9073,-0.1,0,1
9074,0.44352016,1,1
9075,0.40119937,1,1
9076,0.4142507,1,1
9077,0.24876931,1,1
9078,0.35552305,1,1
9079,0.37415865,1,1
9080,0.3632425,1,1
9081,-0.1,0,1
9082,0.30176282,1,1
9083,0.15792711,1,1
9084,0.45018417,1,1
9085,0.40241718,1,1
9086,0.2578594,1,1
9087,0.39122885,1,1
9088,-0.1,0,1
9089,0.31097466,1,1
9090,0.39412126,1,1
9091,0.42357153,1,1
9092,0.39140302,1,1
9093,0.3614943,1,1
9094,0.44973323,1,1
9095,0.2483713,1,1
9096,0.24378836,1,1
9097,0.3188689,1,1
9098,0.40941763,1,1
9099,0.40618604,1,1
9100,0.3511818,1,1
9101,0.33210903,1,1
9102,0.36821362,1,1
9103,0.20131177,1,1
9104,-0.1,0,1
9105,-0.1,0,1
9106,0.33104792,1,1
9107,0.24762559,1,1
9108,0.32266685,1,1
9109,-0.1,0,1
9110,0.41593006,1,1
9111,0.4418626,1,1
9112,0.4366892,1,1
9113,0.31973112,1,1
9114,0.44409755,1,1
9115,0.20874803,1,1
9116,0.40720674,1,1
9117,0.4000818,1,1
9118,0.37466994,1,1
9119,0.3673748,1,1
9120,0.4423382,1,1
9121,-0.1,0,1
9122,0.4048138,1,1
9123,0.14820994,1,1
9124,0.24902359,1,1
9125,0.44782695,1,1
9126,0.3571552,1,1
9127,0.40804902,1,1
9128,0.41200817,1,1
9129,0.3928256,1,1
9130,-0.1,0,1
9131,0.35490575,1,1
9132,0.36145246,1,1
9133,0.47723746,1,1
9134,0.3517515,1,1
9135,0.39563966,1,1
9136,0.29544684,1,1
9137,0.3575382,1,1
9138,0.23595695,1,1
9139,0.34615338,1,1
9140,0.34058043,1,1
9141,0.3807299,1,1
9142,0.4473307,1,1
9143,0.45590326,1,1
9144,0.38275912,1,1
9145,0.39441505,1,1
9146,0.39381182,1,1
9147,-0.1,0,1
9148,0.39425725,1,1
9149,0.35534003,1,1
9150,0.3979688,1,1
9151,0.37215918,1,1
9152,0.2854816,1,1
9153,0.45039362,1,1
9154,0.42974862,1,1
9155,-0.1,0,1
9156,0.3632725,1,1
9157,0.36306056,1,1
9158,0.42895943,1,1
9159,0.3355805,1,1
9160,0.2620362,1,1
9161,0.30109176,1,1
9162,0.38510028,1,1
9163,0.38431802,1,1
9164,0.30547556,1,1
9165,0.31830865,1,1
9166,0.2975051,1,1
9167,0.307337,1,1
9168,0.16139674,1,1
9169,-0.1,0,1
9170,0.29983178,1,1
9171,0.3458884,1,1
9172,0.4024766,1,1
9173,0.44409832,1,1
9174,0.4136979,1,1
9175,0.40788785,1,1
9176,0.38593608,1,1
9177,0.40629816,1,1
9178,0.30064112,1,1
9179,0.3880958,1,1
9180,-0.1,0,1
9181,-0.1,0,1
9182,0.3361582,1,1
9183,0.35198537,1,1
9184,0.43537226,1,1
9185,0.29981643,1,1
9186,0.4314829,1,1
9187,0.36229813,1,1
9188,0.1752125,1,1
9189,0.19786689,1,1
9190,-0.1,0,1
9191,-0.1,0,1
9192,0.23506764,1,1
9193,0.39038393,1,1
9194,0.419636,1,1
9195,0.42569423,1,1
9196,0.38011068,1,1
9197,0.40326,1,1
9198,0.44355363,1,1
9199,0.40141773,1,1
9200,0.39920202,1,1
9201,0.3652484,1,1
9202,0.43708557,1,1
9203,0.40970758,1,1
9204,0.3639027,1,1
9205,0.44497728,1,1
9206,0.44382754,1,1
9207,0.35816193,1,1
9208,0.33120403,1,1
9209,0.35801765,1,1
9210,0.3488859,1,1
9211,0.45455042,1,1
9212,0.40518257,1,1
9213,-0.1,0,1
9214,0.47590843,1,1
9215,-0.1,0,1
9216,0.17158596,1,1
9217,0.4084636,1,1
9218,0.34930357,1,1
9219,0.36408,1,1
9220,-0.1,0,1
9221,0.23580909,1,1
9222,0.37128553,1,1
9223,0.3701039,1,1
9224,0.3782103,1,1
9225,0.33274052,1,1
9226,0.40870893,1,1
9227,0.36668214,1,1
9228,0.40987936,1,1
9229,0.40570286,1,1
9230,0.22440353,1,1
9231,0.27401605,1,1
9232,0.30964193,1,1
9233,0.18430789,1,1
9234,0.25742972,1,1
9235,0.31308421,1,1
9236,0.40632337,1,1
9237,0.2790955,1,1
9238,0.38692406,1,1
9239,0.4113668,1,1
9240,0.41067785,1,1
9241,0.39766508,1,1
9242,0.37900865,1,1
9243,0.3152922,1,1
9244,0.45980257,1,1
9245,0.41126242,1,1
9246,0.37165922,1,1
9247,0.41077894,1,1
9248,0.45046264,1,1
9249,0.30923703,1,1
9250,0.34426925,1,1
9251,0.33141083,1,1
9252,0.42361918,1,1
9253,0.4043666,1,1
9254,0.42209572,1,1
9255,0.37220377,1,1
9256,0.46953404,1,1
9257,0.49256888,1,1
9258,0.29918107,1,1
9259,0.35786197,1,1
9260,0.404775,1,1
9261,0.42709824,1,1
9262,0.44377884,1,1
9263,0.17728351,1,1
9264,0.36577678,1,1
9265,0.3649611,1,1
9266,0.38891774,1,1
9267,0.43542892,1,1
9268,0.4020181,1,1
9269,0.3691135,1,1
9270,0.30159944,1,1
9271,0.3924384,1,1
9272,0.3816907,1,1
9273,0.3579742,1,1
9274,0.3382771,1,1
9275,0.34347966,1,1
9276,0.37157667,1,1
9277,0.34220296,1,1
9278,0.30617929,1,1
9279,0.34805602,1,1
9280,0.4312204,1,1
9281,0.37202668,1,1
9282,0.3601748,1,1
9283,0.38794082,1,1
9284,0.40707988,1,1
9285,0.38406184,1,1
9286,0.42249942,1,1
9287,0.24685124,1,1
9288,0.42731196,1,1
9289,0.32061782,1,1
9290,0.389809,1,1
9291,0.39743534,1,1
9292,0.28300104,1,1
9293,0.3497131,1,1
9294,0.44257954,1,1
9295,0.36111966,1,1
9296,0.47459126,1,1
9297,0.41881144,1,1
9298,0.31828022,1,1
9299,-0.1,0,1
9300,0.37232175,1,1
9301,0.35984966,1,1
9302,0.37514204,1,1
9303,0.3718364,1,1
9304,0.5106553,1,1
9305,0.3737657,1,1
9306,0.38524476,1,1
9307,0.4046963,1,1
9308,0.2448169,1,1
9309,0.36789784,1,1
9310,0.45264372,1,1
9311,0.42747462,1,1
9312,0.3046147,1,1
9313,0.24691373,1,1
9314,0.4543419,1,1
9315,0.42421636,1,1
9316,0.3490795,1,1
9317,0.34641135,1,1
9318,0.3031524,1,1
9319,0.30449507,1,1
9320,0.37762734,1,1
9321,0.17214136,1,1
9322,0.41551584,1,1
9323,0.25349578,1,1
9324,-0.1,0,1
9325,0.35403624,1,1
9326,0.42709914,1,1
9327,0.20061152,1,1
9328,0.3821025,1,1
9329,0.4196538,1,1
9330,0.19829656,1,1
9331,0.29661623,1,1
9332,0.40134767,1,1
9333,0.40854082,1,1
9334,0.4657605,1,1
9335,0.36845163,1,1
9336,0.40056264,1,1
9337,0.4190893,1,1
9338,-0.1,0,1
9339,-0.1,0,1
9340,0.43132076,1,1
9341,0.41379926,1,1
9342,0.34082267,1,1
9343,0.47910926,1,1
9344,0.39671052,1,1
9345,0.43139097,1,1
9346,0.3993998,1,1
9347,0.4069323,1,1
9348,-0.1,0,1
9349,0.31690165,1,1
9350,0.33138496,1,1
9351,0.3589498,1,1
9352,0.44613793,1,1
9353,0.38124105,1,1
9354,0.2693937,1,1
9355,0.4777295,1,1
9356,0.42665327,1,1
9357,0.313791,1,1
9358,-0.1,0,1
9359,0.22634506,1,1
9360,0.3475711,1,1
9361,0.4113987,1,1
9362,0.43272868,1,1
9363,0.32196176,1,1
9364,0.4010717,1,1
9365,0.37254518,1,1
9366,0.37058675,1,1
9367,0.34440148,1,1
9368,0.20572643,1,1
9369,0.3908192,1,1
9370,0.42922562,1,1
9371,0.43786064,1,1
9372,-0.1,0,1
9373,0.40873715,1,1
9374,0.45087105,1,1
9375,0.4702385,1,1
9376,-0.1,0,1
9377,0.34650794,1,1
9378,0.059834126,1,1
9379,0.20164001,1,1
9380,-0.1,0,1
9381,0.38267514,1,1
9382,0.39744258,1,1
9383,0.20465793,1,1
9384,0.3656705,1,1
9385,0.4004114,1,1
9386,0.308047,1,1
9387,0.44568247,1,1
9388,0.40001586,1,1
9389,0.4465014,1,1
9390,0.40332127,1,1
9391,0.39326066,1,1
9392,0.43497992,1,1
9393,0.24661258,1,1
9394,0.38940325,1,1
9395,0.48649278,1,1
9396,0.24954659,1,1
9397,0.45574042,1,1
9398,0.36671486,1,1
9399,-0.1,0,1
9400,0.42536592,1,1
9401,0.376652,1,1
9402,0.3347276,1,1
9403,0.34944707,1,1
9404,0.3447615,1,1
9405,0.3057127,1,1
9406,0.30798155,1,1
9407,0.47696263,1,1
9408,0.43587524,1,1
9409,0.41147637,1,1
9410,0.44621664,1,1
9411,0.3548073,1,1
9412,0.30153608,1,1
9413,0.41741702,1,1
9414,0.3792116,1,1
9415,0.3818652,1,1
9416,0.48208523,1,1
9417,0.40613768,1,1
9418,0.4513388,1,1
9419,0.39375326,1,1
9420,0.39160842,1,1
9421,0.35623485,1,1
9422,-0.1,0,1
9423,0.47343075,1,1
9424,0.43729472,1,1
9425,0.31908798,1,1
9426,0.5197885,1,1
9427,0.35228515,1,1
9428,0.40964696,1,1
9429,0.42680433,1,1
9430,0.3827299,1,1
9431,0.38870144,1,1
9432,0.36231735,1,1
9433,0.4164244,1,1
9434,0.39889798,1,1
9435,0.4019099,1,1
9436,0.43746957,1,1
9437,0.44152158,1,1
9438,0.37818572,1,1
9439,0.3761314,1,1
9440,0.41844344,1,1
9441,0.45522177,1,1
9442,-0.1,0,1
9443,0.37418443,1,1
9444,0.3187816,1,1
9445,-0.1,0,1
9446,0.40677994,1,1
9447,0.3439323,1,1
9448,0.34062272,1,1
9449,0.35492074,1,1
9450,0.43210635,1,1
9451,0.42536297,1,1
9452,0.3595144,1,1
9453,0.4568098,1,1
9454,0.38837644,1,1
9455,0.30132812,1,1
9456,0.43607092,1,1
9457,0.42292172,1,1
9458,0.43480524,1,1
9459,0.4390619,1,1
9460,0.4194166,1,1
9461,0.35494915,1,1
9462,0.4187775,1,1
9463,0.37285358,1,1
9464,0.37994704,1,1
9465,0.35645685,1,1
9466,0.3744297,1,1
9467,0.44022393,1,1
9468,-0.1,0,1
9469,0.31442484,1,1
9470,0.3406861,1,1
9471,0.36347687,1,1
9472,0.4442374,1,1
9473,0.3424644,1,1
9474,0.108232416,1,1
9475,0.46075112,1,1
9476,0.42255288,1,1
9477,-0.1,0,1
9478,0.3215025,1,1
9479,0.3657455,1,1
9480,0.37958506,1,1
9481,0.45367375,1,1
9482,0.390891,1,1
9483,0.35251454,1,1
9484,0.36460608,1,1
9485,0.20346066,1,1
9486,0.44492763,1,1
9487,0.3934461,1,1
9488,-0.1,0,1
9489,0.15363948,1,1
9490,0.3925785,1,1
9491,0.4100484,1,1
9492,0.4251837,1,1
9493,0.3836974,1,1
9494,0.45474538,1,1
9495,0.39789522,1,1
9496,0.4583549,1,1
9497,0.41047135,1,1
9498,0.44056782,1,1
9499,0.3192393,1,1
9500,0.3337077,1,1
9501,0.41725007,1,1
9502,0.32707942,1,1
9503,0.4558235,1,1
9504,-0.1,0,1
9505,0.40510407,1,1
9506,0.3983331,1,1
9507,0.44463775,1,1
9508,0.42185876,1,1
9509,0.4500316,1,1
9510,0.3599007,1,1
9511,0.3872921,1,1
9512,0.4119309,1,1
9513,0.4296524,1,1
9514,0.41549656,1,1
9515,0.38512394,1,1
9516,0.30052233,1,1
9517,0.3069604,1,1
9518,0.26361197,1,1
9519,0.5040259,1,1
9520,0.41698965,1,1
9521,-0.1,0,1
9522,-0.1,0,1
9523,0.37382832,1,1
9524,0.23613904,1,1
9525,0.40612078,1,1
9526,0.5040739,1,1
9527,0.3427015,1,1
9528,0.45624483,1,1
9529,0.2394166,1,1
9530,0.3602026,1,1
9531,0.3298839,1,1
9532,0.39580768,1,1
9533,0.2190107,1,1
9534,0.37896994,1,1
9535,0.45110762,1,1
9536,0.42511782,1,1
9537,0.42645508,1,1
9538,-0.1,0,1
9539,0.42842084,1,1
9540,0.48518685,1,1
9541,0.37195903,1,1
9542,0.39058632,1,1
9543,-0.1,0,1
9544,0.46208385,1,1
9545,0.1987637,1,1
9546,0.4090105,1,1
9547,0.44722793,1,1
9548,0.43186617,1,1
9549,0.40429586,1,1
9550,0.39432037,1,1
9551,0.3046586,1,1
9552,0.23550698,1,1
9553,0.4391339,1,1
9554,0.38757542,1,1
9555,0.34989682,1,1
9556,0.3939735,1,1
9557,0.40083688,1,1
9558,0.38445386,1,1
9559,0.37083533,1,1
9560,0.25947514,1,1
9561,0.30411217,1,1
9562,0.46002913,1,1
9563,0.20015334,1,1
9564,0.37105834,1,1
9565,0.41102841,1,1
9566,0.2558178,1,1
9567,0.37133744,1,1
9568,0.35954994,1,1
9569,0.3945249,1,1
9570,-0.1,0,1
9571,-0.1,0,1
9572,0.4180243,1,1
9573,0.37261745,1,1
9574,0.40716982,1,1
9575,0.46964464,1,1
9576,0.38323432,1,1
9577,0.42750207,1,1
9578,0.35610852,1,1
9579,-0.1,0,1
9580,0.39535126,1,1
9581,0.37227562,1,1
9582,0.43703088,1,1
9583,0.40109208,1,1
9584,0.43686575,1,1
9585,0.35357997,1,1
9586,0.24645388,1,1
9587,0.43619636,1,1
9588,0.3802021,1,1
9589,0.3582746,1,1
9590,0.37006497,1,1
9591,-0.1,0,1
9592,0.45245305,1,1
9593,0.4160542,1,1
9594,0.38689488,1,1
9595,0.42396387,1,1
9596,0.39486924,1,1
9597,0.32689047,1,1
9598,0.452356,1,1
9599,0.3066366,1,1
9600,0.3547024,1,1
9601,0.38782826,1,1
9602,0.35024506,1,1
9603,0.27955893,1,1
9604,0.26561308,1,1
9605,0.37178487,1,1
9606,0.42669523,1,1
9607,0.34298077,1,1
9608,0.3214493,1,1
9609,0.38154712,1,1
9610,0.33046862,1,1
9611,0.34424952,1,1
9612,0.3411257,1,1
9613,0.42981437,1,1
9614,0.39275414,1,1
9615,0.45631406,1,1
9616,0.4528679,1,1
9617,0.4413883,1,1
9618,0.3690993,1,1
9619,0.44219872,1,1
9620,0.438477,1,1
9621,0.44053975,1,1
9622,0.45184773,1,1
9623,0.3895895,1,1
9624,0.2390117,1,1
9625,0.3520829,1,1
9626,0.3783988,1,1
9627,0.31328467,1,1
9628,0.48875856,1,1
9629,0.30426627,1,1
9630,0.36460325,1,1
9631,0.48965594,1,1
9632,0.37377653,1,1
9633,-0.1,0,1
9634,0.38353562,1,1
9635,0.38135546,1,1
9636,0.3655722,1,1
9637,0.38151887,1,1
9638,-0.1,0,1
9639,0.43231237,1,1
9640,0.33774343,1,1
9641,0.33386233,1,1
9642,0.3057688,1,1
9643,0.49154502,1,1
9644,0.45435837,1,1
9645,0.39708266,1,1
9646,0.38122463,1,1
9647,0.36358985,1,1
9648,0.38278082,1,1
9649,0.40338355,1,1
9650,0.37237325,1,1
9651,0.41552705,1,1
9652,0.4072327,1,1
9653,0.32156405,1,1
9654,0.41572317,1,1
9655,0.27883413,1,1
9656,0.44071063,1,1
9657,0.42829457,1,1
9658,0.26769507,1,1
9659,0.3110228,1,1
9660,0.38237402,1,1
9661,0.4193464,1,1
9662,0.3501442,1,1
9663,0.2054336,1,1
9664,0.2749763,1,1
9665,0.3981338,1,1
9666,0.39395934,1,1
9667,0.39905238,1,1
9668,0.33724484,1,1
9669,0.47067675,1,1
9670,0.454933,1,1
9671,0.37829843,1,1
9672,0.4579088,1,1
9673,0.39482582,1,1
9674,0.36582008,1,1
9675,0.4333289,1,1
9676,0.46700177,1,1
9677,0.4164657,1,1
9678,-0.1,0,1
9679,0.067668036,1,1
9680,0.33471808,1,1
9681,0.37676492,1,1
9682,0.24412234,1,1
9683,0.40048745,1,1
9684,0.3638944,1,1
9685,0.19122824,1,1
9686,0.30473602,1,1
9687,0.4028298,1,1
9688,0.38163143,1,1
9689,0.3425961,1,1
9690,0.3717323,1,1
9691,0.2417875,1,1
9692,0.43650234,1,1
9693,0.42918333,1,1
9694,0.2588262,1,1
9695,0.35308185,1,1
9696,0.36595556,1,1
9697,0.30938306,1,1
9698,0.37193373,1,1
9699,0.43144447,1,1
9700,0.44266698,1,1
9701,0.36394566,1,1
9702,0.33654827,1,1
9703,0.3143514,1,1
9704,0.39673388,1,1
9705,0.3006898,1,1
9706,0.34637883,1,1
9707,0.33943674,1,1
9708,0.4239349,1,1
9709,0.35981393,1,1
9710,0.39836124,1,1
9711,0.36807564,1,1
9712,0.4475873,1,1
9713,0.40252686,1,1
9714,-0.1,0,1
9715,-0.1,0,1
9716,0.25466087,1,1
9717,0.41655147,1,1
9718,0.42262748,1,1
9719,0.3011105,1,1
9720,0.28157526,1,1
9721,0.41115552,1,1
9722,0.36285028,1,1
9723,0.33185714,1,1
9724,0.39104232,1,1
9725,0.33471304,1,1
9726,0.376553,1,1
9727,0.32057124,1,1
9728,0.43198898,1,1
9729,0.37880564,1,1
9730,0.33153328,1,1
9731,-0.1,0,1
9732,0.17951614,1,1
9733,0.37465546,1,1
9734,0.36653358,1,1
9735,0.3770418,1,1
9736,0.35184175,1,1
9737,0.40263188,1,1
9738,0.44047406,1,1
9739,0.2907196,1,1
9740,0.34050813,1,1
9741,0.3896806,1,1
9742,0.43146995,1,1
9743,0.4191517,1,1
9744,0.3704349,1,1
9745,0.33407196,1,1
9746,0.40960613,1,1
9747,-0.1,0,1
9748,-0.1,0,1
9749,0.35699594,1,1
9750,0.3447352,1,1
9751,0.3913793,1,1
9752,-0.1,0,1
9753,0.33282194,1,1
9754,0.4518705,1,1
9755,0.4802778,1,1
9756,0.24716347,1,1
9757,0.380247,1,1
9758,0.43086094,1,1
9759,0.3804816,1,1
9760,0.3994287,1,1
9761,0.4841566,1,1
9762,0.36325693,1,1
9763,0.23232809,1,1
9764,0.42618385,1,1
9765,0.28340217,1,1
9766,0.29631674,1,1
9767,0.34435856,1,1
9768,0.21157578,1,1
9769,0.37961388,1,1
9770,0.44081372,1,1
9771,0.28649646,1,1
9772,0.34885457,1,1
9773,0.4215132,1,1
9774,0.44687244,1,1
9775,0.253547,1,1
9776,0.18999857,1,1
9777,0.37809995,1,1
9778,0.40161693,1,1
9779,0.3196677,1,1
9780,0.4462849,1,1
9781,-0.1,0,1
9782,0.34508154,1,1
9783,0.41195488,1,1
9784,0.39873636,1,1
9785,0.35806817,1,1
9786,0.44133708,1,1
9787,0.28347027,1,1
9788,0.3631396,1,1
9789,0.47608,1,1
9790,0.34452358,1,1
9791,0.41953993,1,1
9792,0.3454013,1,1
9793,0.36420456,1,1
9794,0.45499367,1,1
9795,0.29989678,1,1
9796,0.43972784,1,1
9797,0.35314354,1,1
9798,0.46512255,1,1
9799,0.35726002,1,1
9800,0.45675397,1,1
9801,0.37942162,1,1
9802,0.34953865,1,1
9803,0.10259658,1,1
9804,0.31154764,1,1
9805,0.33867624,1,1
9806,0.34377053,1,1
9807,0.34924883,1,1
9808,0.3015024,1,1
9809,0.26320714,1,1
9810,0.3893086,1,1
9811,0.313434,1,1
9812,0.32525492,1,1
9813,0.3459977,1,1
9814,0.41255498,1,1
9815,0.32015577,1,1
9816,0.32742766,1,1
9817,0.31119838,1,1
9818,0.42965946,1,1
9819,0.41569552,1,1
9820,0.35840672,1,1
9821,-0.1,0,1
9822,0.26885673,1,1
9823,0.23342098,1,1
9824,0.4157579,1,1
9825,0.49442652,1,1
9826,0.4121984,1,1
9827,0.41777098,1,1
9828,0.4288909,1,1
9829,0.43055752,1,1
9830,0.39249185,1,1
9831,0.31406206,1,1
9832,0.21339072,1,1
9833,0.42321536,1,1
9834,0.390618,1,1
9835,0.3737315,1,1
9836,0.29305616,1,1
9837,0.20254397,1,1
9838,0.38130122,1,1
9839,0.40129727,1,1
9840,0.30078837,1,1
9841,0.37092516,1,1
9842,0.39840505,1,1
9843,0.31567177,1,1
9844,0.45924935,1,1
9845,0.38172767,1,1
9846,0.3705617,1,1
9847,0.2303409,1,1
9848,0.38693514,1,1
9849,-0.1,0,1
9850,0.38737532,1,1
9851,0.41926083,1,1
9852,0.40282926,1,1
9853,0.27489194,1,1
9854,0.32981482,1,1
9855,0.42395312,1,1
9856,0.3756646,1,1
9857,0.34110495,1,1
9858,0.39659417,1,1
9859,0.456632,1,1
9860,-0.1,0,1
9861,0.2516742,1,1
9862,0.47282976,1,1
9863,0.43965447,1,1
9864,0.516693,1,1
9865,0.36754727,1,1
9866,0.3964003,1,1
9867,0.4082257,1,1
9868,0.37392312,1,1
9869,-0.1,0,1
9870,0.43987364,1,1
9871,-0.1,0,1
9872,0.37804708,1,1
9873,0.501258,1,1
9874,0.14369783,1,1
9875,0.30663848,1,1
9876,0.531773,1,1
9877,0.43763956,1,1
9878,0.41005272,1,1
9879,0.30324465,1,1
9880,0.30867836,1,1
9881,0.33811492,1,1
9882,0.45354322,1,1
9883,0.35242152,1,1
9884,0.24459454,1,1
9885,0.30154008,1,1
9886,0.312473,1,1
9887,0.37302813,1,1
9888,0.2809023,1,1
9889,0.26604068,1,1
9890,0.42551088,1,1
9891,0.4049931,1,1
9892,-0.1,0,1
9893,0.31165782,1,1
9894,0.4289397,1,1
9895,0.3822656,1,1
9896,0.3136204,1,1
9897,0.44131726,1,1
9898,0.3546361,1,1
9899,0.40423402,1,1
9900,0.40537614,1,1
9901,0.21460447,1,1
9902,0.44566125,1,1
9903,0.2806681,1,1
9904,0.34940583,1,1
9905,0.16560438,1,1
9906,0.37504223,1,1
9907,0.3946543,1,1
9908,0.4078596,1,1
9909,-0.1,0,1
9910,0.23450811,1,1
9911,0.37641823,1,1
9912,0.43178397,1,1
9913,0.32317492,1,1
9914,0.35106483,1,1
9915,0.4340443,1,1
9916,0.3621998,1,1
9917,0.3964939,1,1
9918,0.42415428,1,1
9919,0.29466608,1,1
9920,0.29901257,1,1
9921,0.43266374,1,1
9922,0.35365584,1,1
9923,0.35754955,1,1
9924,0.42950892,1,1
9925,0.13170114,1,1
9926,0.4292924,1,1
9927,0.40338823,1,1
9928,0.36487705,1,1
9929,0.38676193,1,1
9930,0.17634246,1,1
9931,0.38360542,1,1
9932,0.39003995,1,1
9933,0.4717507,1,1
9934,0.24164362,1,1
9935,0.37716624,1,1
9936,0.20224807,1,1
9937,0.39836216,1,1
9938,0.37129676,1,1
9939,0.30985552,1,1
9940,0.3870304,1,1
9941,0.40415105,1,1
9942,0.30006835,1,1
9943,0.35896778,1,1
9944,0.37732095,1,1
9945,0.41208908,1,1
9946,0.32891127,1,1
9947,0.36409107,1,1
9948,0.4092807,1,1
9949,0.38344982,1,1
9950,-0.1,0,1
9951,0.4548911,1,1
9952,0.37482312,1,1
9953,0.45565408,1,1
9954,0.49140725,1,1
9955,0.38011146,1,1
9956,0.43823954,1,1
9957,0.3306652,1,1
9958,0.4254548,1,1
9959,0.4572244,1,1
9960,0.4024949,1,1
9961,0.28105554,1,1
9962,0.42742273,1,1
9963,0.361546,1,1
9964,0.3777745,1,1
9965,0.40755963,1,1
9966,0.4391297,1,1
9967,0.3781805,1,1
9968,0.19471826,1,1
9969,0.4010845,1,1
9970,0.4527088,1,1
9971,0.37245136,1,1
9972,0.23093343,1,1
9973,0.48784256,1,1
9974,0.42288855,1,1
9975,0.41552,1,1
9976,0.37615702,1,1
9977,0.5015104,1,1
9978,0.3936602,1,1
9979,0.4385345,1,1
9980,0.45453775,1,1
9981,0.42166725,1,1
9982,0.4494242,1,1
9983,0.35478535,1,1
9984,-0.1,0,1
9985,-0.1,0,1
9986,0.39778516,1,1
9987,0.43880346,1,1
9988,0.3187168,1,1
9989,0.42421198,1,1
9990,0.38360617,1,1
9991,0.3800325,1,1
9992,0.46028978,1,1
9993,0.2985427,1,1
9994,0.4297462,1,1
9995,0.46242982,1,1
9996,0.41279584,1,1
9997,-0.1,0,1
9998,0.36275524,1,1
9999,0.4027775,1,1
10000,0.34558013,1,1
10001,0.35148075,1,1
10002,0.32794985,1,1
10003,0.3577987,1,1
10004,0.3414664,1,1
10005,-0.1,0,1
10006,-0.1,0,1
10007,0.36303556,1,1
10008,0.46881786,1,1
10009,0.28623015,1,1
10010,0.49764207,1,1
10011,0.38982728,1,1
10012,0.3754041,1,1
10013,0.34849244,1,1
10014,0.31242612,1,1
10015,0.4354348,1,1
10016,0.41517696,1,1
10017,0.42075783,1,1
10018,0.3798461,1,1
10019,0.36404398,1,1
10020,0.31020784,1,1
10021,0.33378646,1,1
10022,0.40437147,1,1
10023,0.35503688,1,1
10024,0.4704368,1,1
10025,0.37193492,1,1
10026,0.29947245,1,1
10027,0.48507506,1,1
10028,0.3105699,1,1
10029,0.3753879,1,1
10030,0.39494666,1,1
10031,0.1828581,1,1
10032,0.43837452,1,1
10033,0.3760172,1,1
10034,0.4120989,1,1
10035,0.3347094,1,1
10036,0.4725067,1,1
10037,0.318924,1,1
10038,0.37959784,1,1
10039,0.36243063,1,1
10040,0.44798136,1,1
10041,-0.1,0,1
10042,0.43631494,1,1
10043,0.39607283,1,1
10044,0.47251493,1,1
10045,0.40587708,1,1
10046,0.32185224,1,1
10047,0.36389711,1,1
10048,0.40324327,1,1
10049,0.42054278,1,1
10050,0.3365692,1,1
10051,0.32218534,1,1
10052,-0.1,0,1
10053,0.39814386,1,1
10054,0.4102772,1,1
10055,0.19276232,1,1
10056,0.40698913,1,1
10057,0.3355736,1,1
10058,0.43438026,1,1
10059,0.37310323,1,1
10060,0.46895128,1,1
10061,0.3972434,1,1
10062,0.3634296,1,1
10063,0.453764,1,1
10064,0.32508224,1,1
10065,-0.1,0,1
10066,0.3896342,1,1
10067,0.42211878,1,1
10068,0.4235556,1,1
10069,0.39722636,1,1
10070,0.4419281,1,1
10071,0.4032891,1,1
10072,0.25177526,1,1
10073,0.1590812,1,1
10074,-0.1,0,1
10075,0.44387788,1,1
10076,0.40542632,1,1
10077,-0.1,0,1
10078,0.37969854,1,1
10079,0.4463303,1,1
10080,0.44985554,1,1
10081,0.35644317,1,1
10082,0.44391447,1,1
